0.0000000 0.0000000 -0.3802510 0.7605020 -0.3802510 0.0000000 0.0000000 0.0000000 -0.3802510 0.7605020 -0.3802510 0.0000000 0.1745330 -0.1745330 0.0000000 -0.5235990 0.0000000 0.0000000 0.0000000 0.1745330 0.1745330 0.0000000 -0.5235990 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
0.0000000 0.0000170 -0.3802510 0.7605020 -0.3802510 -0.0000170 0.0000000 0.0000170 -0.3802510 0.7605020 -0.3802510 -0.0000170 0.1745330 -0.1745330 0.0000000 -0.5235990 0.0000000 0.0000000 0.0000000 0.1745330 0.1745330 0.0000000 -0.5235990 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
0.0000000 0.0000660 -0.3802510 0.7605020 -0.3802510 -0.0000660 0.0000000 0.0000660 -0.3802510 0.7605020 -0.3802510 -0.0000660 0.1745330 -0.1745330 0.0000000 -0.5235990 0.0000000 0.0000000 0.0000000 0.1745330 0.1745330 0.0000000 -0.5235990 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
0.0000000 0.0001490 -0.3802510 0.7605020 -0.3802510 -0.0001490 0.0000000 0.0001490 -0.3802510 0.7605020 -0.3802510 -0.0001490 0.1745330 -0.1745330 0.0000000 -0.5235990 0.0000000 0.0000000 0.0000000 0.1745330 0.1745330 0.0000000 -0.5235990 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
0.0000000 0.0002650 -0.3802510 0.7605020 -0.3802510 -0.0002650 0.0000000 0.0002650 -0.3802510 0.7605020 -0.3802510 -0.0002650 0.1745330 -0.1745330 0.0000000 -0.5235990 0.0000000 0.0000000 0.0000000 0.1745330 0.1745330 0.0000000 -0.5235990 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
0.0000000 0.0004130 -0.3802510 0.7605020 -0.3802510 -0.0004130 0.0000000 0.0004130 -0.3802510 0.7605020 -0.3802510 -0.0004130 0.1745330 -0.1745330 0.0000000 -0.5235990 0.0000000 0.0000000 0.0000000 0.1745330 0.1745330 0.0000000 -0.5235990 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
0.0000000 0.0005950 -0.3802510 0.7605010 -0.3802500 -0.0005950 0.0000000 0.0005950 -0.3802510 0.7605010 -0.3802500 -0.0005950 0.1745330 -0.1745330 0.0000000 -0.5235990 0.0000000 0.0000000 0.0000000 0.1745330 0.1745330 0.0000000 -0.5235990 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
0.0000000 0.0008100 -0.3802500 0.7605000 -0.3802500 -0.0008100 0.0000000 0.0008100 -0.3802500 0.7605000 -0.3802500 -0.0008100 0.1745330 -0.1745330 0.0000000 -0.5235990 0.0000000 0.0000000 0.0000000 0.1745330 0.1745330 0.0000000 -0.5235990 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
0.0000000 0.0010570 -0.3802500 0.7604990 -0.3802500 -0.0010570 0.0000000 0.0010570 -0.3802500 0.7604990 -0.3802500 -0.0010570 0.1745330 -0.1745330 0.0000000 -0.5235990 0.0000000 0.0000000 0.0000000 0.1745330 0.1745330 0.0000000 -0.5235990 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
0.0000000 0.0013370 -0.3802490 0.7604980 -0.3802490 -0.0013370 0.0000000 0.0013370 -0.3802490 0.7604980 -0.3802490 -0.0013370 0.1745330 -0.1745330 0.0000000 -0.5235990 0.0000000 0.0000000 0.0000000 0.1745330 0.1745330 0.0000000 -0.5235990 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
